LONG,LAT,Cor_nT
322845.12,1019972.55,28682.2865
322845.07,1019972.73,28681.7568
322844.71,1019972.16,28681.8674
322844.69,1019972.04,28681.3721
322844.6,1019972.21,28681.2161
322844.64,1019972.22,28681.0072
322844.66,1019972.21,28680.9302
322844.71,1019972.21,28680.7273
322844.73,1019972.24,28681.1389
322844.95,1019972.69,28681.419
322844.95,1019972.84,28680.7887
322844.99,1019972.82,28681.2795
322845.12,1019973.06,28681.5674
322845.38,1019973.11,28681.263
322845.13,1019973.7,28681.2442
322845.6,1019973.98,30240.6368
322845.57,1019974.81,27315.0677
322845.65,1019974.85,28682.5601
322846.06,1019975.08,28681.4824
322846.34,1019976.1,28687.9122
322846.67,1019976.15,30800.3285
322846.86,1019977.03,33072.1647
322847.43,1019977.71,33071.4234
322847.67,1019978.81,33070.136
322847.84,1019979.22,33068.1991
322848.88,1019979.46,33067.5198
322849.09,1019979.78,33066.016
322849.97,1019979.42,33066.3834
322850.01,1019979.45,33066.4746
322850.23,1019979.55,33067.013
322850.22,1019979.6,33066.3066
322850.02,1019979.53,33066.4629
322850.08,1019979.64,33066.66
322850.03,1019979.74,33066.9258
322850.21,1019979.88,33067.6286
322850.87,1019980.58,33068.6102
322851.09,1019981.02,33067.8709
322851.95,1019981.04,33065.7422
322851.95,1019981.76,33064.2447
322852.72,1019982.26,33065.1251
322852.98,1019982.91,33065.4558
322853.95,1019982.98,33065.1037
322854.89,1019982.94,33066.775
322855.15,1019982.61,33067.3691
322855.69,1019982.88,33069.6909
322855.59,1019982.72,33069.9173
322855.63,1019982.6,33070.7489
322855.44,1019982.34,33070.3421
322855.6,1019982.53,33070.2133
322855.57,1019982.77,33070.6824
322856.11,1019982.77,33071.1599
322856.92,1019983.59,33072.4795
322857.33,1019983.49,33072.6526
322857.56,1019984.04,33073.7728
322858.01,1019983.63,33074.2779
322859.33,1019983.95,33076.7061
322859.57,1019983.8,33077.7305
322860.19,1019983.91,33078.898
322861.62,1019983.66,33081.4603
322862.31,1019984.4,33081.7851
322862.93,1019984.88,33081.3955
322863.89,1019985.36,33078.7576
322864.43,1019986,33079.766
322865.15,1019986.38,33087.9518
322865.94,1019986.56,33098.8932
322866.77,1019987.5,33108.6764
322867.71,1019987.33,33118.4548
322868.44,1019986.77,33125.4011
322868.85,1019986.42,33128.858
322869.22,1019985.89,31094.0871
322869.83,1019985.84,27957.7165
322870.66,1019983.35,30580.2593
322870.66,1019983.32,30585.5788
322870.68,1019983.3,30576.475
322870.68,1019983.19,30575.3319
322870.62,1019983.26,31966.4335
322870.66,1019983.27,33106.1269
322870.66,1019983.26,33106.0768
322870.66,1019983.26,33106.7814
322870.63,1019983.28,33105.9852
322872.02,1019981.04,30575.4621
322871.91,1019981.09,30576.491
322871.97,1019981.05,30575.803
322872.31,1019980.75,30575.796
322872.52,1019979.82,30575.8574
322872.81,1019978.83,30575.8736
322873.58,1019978.4,30575.6235
322874.39,1019977.83,30575.1238
322876.98,1019976.5,30576.5555
322876.98,1019976.49,30576.8094
322877.02,1019976.47,30576.6998
322876.98,1019976.51,30583.4353
322876.97,1019976.44,30577.3029
322877,1019976.45,30580.3657
322876.98,1019976.45,30576.5005
322876.96,1019976.46,30578.04
322876.95,1019976.45,30577.8547
322876.98,1019976.46,30576.013
322876.96,1019976.45,30579.2494
322876.93,1019976.45,30576.9829
322876.96,1019976.44,30584.3413
322877.03,1019976.44,30577.1563
322877.39,1019976.41,30577.762
322877.76,1019975.73,30576.6452
322878.36,1019975.21,32012.8003
322879.2,1019974.76,33124.5209
322879.8,1019974.14,33144.1662
322880.7,1019973.98,33185.7432
322880.83,1019973.47,33196.3121
322881.09,1019972.96,33206.7298
322881.38,1019972.49,33198.6765
322881.94,1019971.92,33197.0607
322882.9,1019971.7,33207.6758
322882.44,1019971.61,33210.0004
322882.51,1019971.86,33217.5035
322882.46,1019971.83,33248.3204
322882.49,1019971.78,33246.9891
322882.52,1019971.77,33246.611
322882.56,1019971.76,33247.2211
322882.47,1019971.72,33246.5641
322882.43,1019971.72,33244.9853
322882.5,1019971.67,33245.0706
322882.51,1019971.65,33244.9902
322882.52,1019971.64,33244.9715
322882.54,1019971.64,33244.9836
322882.56,1019971.62,33247.6556
322882.56,1019971.61,33244.2683
322882.59,1019971.56,33242.3589
322882.59,1019971.53,33245.4226
322882.59,1019971.51,33242.572
322882.58,1019971.51,33246.2967
322882.58,1019971.51,33247.3758
322882.61,1019971.51,33237.7926
322882.59,1019971.5,33245.5577
322882.52,1019971.49,33245.0261
322882.55,1019971.46,33243.5676
322882.53,1019971.5,33243.7749
322882.54,1019971.48,33244.0714
322882.58,1019971.46,33244.6677
322882.58,1019971.47,33247.891
322882.61,1019971.47,33238.8127
322882.79,1019971.49,33245.8538
322883.1,1019971.32,33249.0891
322884.15,1019971.99,33263.0061
322884.92,1019971.95,33291.949
322885.47,1019971.71,33310.5255
322887.03,1019971.38,33360.6609
322888,1019971.46,33406.2502
322888.33,1019970.68,27611.1104
322888.7,1019970.42,28680.1429
322888.89,1019970.23,28680.9721
322889.16,1019970.03,28680.1983
322889.3,1019969.91,28680.8811
322889.31,1019969.92,28680.6241
322889.55,1019969.75,28680.9935
322889.46,1019969.71,28680.2776
322889.42,1019969.69,28680.7123
322889.37,1019969.76,28680.4647
322889.41,1019969.75,28681.1108
322889.57,1019969.69,28680.1914
322889.68,1019969.51,28679.8354
322890.3,1019969.88,28679.8374
322890.45,1019969.55,28427.1561
322890.84,1019969.52,27587.6379
322891.16,1019969.5,28679.8489
322891.69,1019969.24,31051.789
322891.94,1019969.14,33553.6644
322891.95,1019969.13,33515.2767
322867.74,1020025.67,28679.4664
322867.74,1020025.65,28679.4441
322867.72,1020025.61,28679.3981
322867.61,1020025.67,28680.1266
322867.25,1020025.98,28681.0242
322866.93,1020025.7,28680.6067
322866.29,1020025.59,28680.9967
322865.07,1020025.46,28924.5663
322864.25,1020025.15,32866.5487
322863.74,1020025.17,32805.7583
322863.71,1020025.88,32847.9861
322862.97,1020026.27,32839.6091
322862.31,1020026.03,32831.3855
322861.46,1020026.07,32822.1186
322861.06,1020025.94,32815.239
322860.7,1020025.61,32809.2002
322860.19,1020025.36,32806.5679
322859.46,1020025.52,32804.4413
322858.53,1020025.2,32808.2254
322857.76,1020025.41,32810.5176
322857.36,1020025.19,32815.0524
322856.76,1020025.18,32816.7773
322856.22,1020025.07,32824.7609
322851.95,1020024.21,32855.6137
322851.45,1020023.77,32857.4058
322850.54,1020023.67,32828.2804
322849.76,1020023.32,32865.0789
322848.97,1020023.07,32870.9121
322848.37,1020022.81,32877.1074
322847.73,1020023.02,32881.3013
322847.38,1020022.89,32883.3439
322844.5,1020023.03,32904.9243
322844.51,1020022.97,32904.3586
322844.48,1020022.98,32904.2439
322843.53,1020022.46,32905.9822
322842.68,1020022.9,32911.4089
322841.5,1020022.32,32915.0223
322840.93,1020022.61,32918.08
322840.14,1020022.16,32919.9033
322839.13,1020022.6,32921.6789
322838.59,1020022.73,32924.1476
322838.07,1020022.73,32924.5105
322837.14,1020023.36,32925.6262
322835.79,1020023.56,32925.7186
322835.41,1020024.16,32925.8841
322834.54,1020024.55,32926.337
322833.65,1020024.54,32926.2375
322831.6,1020022.14,32894.2045
322830.67,1020022.75,32908.4993
322829.69,1020023.05,32930.1832
322828.94,1020023.53,32929.6777
322828.21,1020024.31,32929.1019
322827.43,1020024.14,32928.1815
322826.55,1020024.55,32928.9743
322825.7,1020024.6,32930.8867
322824.77,1020024.49,32932.0635
322823.89,1020024.59,32934.007
322822.78,1020024.43,32936.5346
322821.7,1020024.3,32937.9528
322820.58,1020024.19,32939.8881
322819.47,1020024.11,32941.4474
322818.41,1020024.17,32942.4314
322817.38,1020024.09,32942.024
322816.3,1020024.04,32941.004
322815.24,1020024.49,32938.4562
322814.44,1020025.26,32935.6426
322813.45,1020025.16,32935.193
322812.51,1020024.64,32935.7194
322811.67,1020024.08,32938.6088
322810.64,1020024.13,32943.4501
322809.66,1020024.05,32946.1035
322808.75,1020023.6,32949.1872
322807.78,1020023.46,32954.9431
322807.39,1020023.22,32959.4279
322806.97,1020024.15,32959.7038
322806.53,1020025.02,32959.5075
322805.91,1020025.74,32959.8047
322805.24,1020026.58,32963.1487
322804.69,1020027.14,32969.2968
322803.66,1020027.22,32974.8354
322802.86,1020027.62,32980.4341
322802.21,1020028.06,32984.3388
322801.25,1020028.28,32988.6238
322800.13,1020028.8,32991.7222
322799.03,1020029.04,32993.6487
322797.91,1020028.95,32994.8414
322792.55,1020026.61,33007.3135
322791.57,1020026.16,33009.9654
322790.69,1020025.59,33012.6338
322789.7,1020025.1,33016.1685
322788.8,1020025.07,33019.8012
322787.88,1020024.46,33020.4496
322786.91,1020023.89,33020.5765
322785.88,1020023.69,33020.0095
322785.1,1020022.94,33016.8862
322784.15,1020022.58,33012.1252
322783.09,1020022.29,33006.0915
322782.1,1020022.1,32999.6062
322781.23,1020021.63,32996.9216
322780.13,1020021.55,32998.7745
322779.02,1020021.54,33002.8461
322777.87,1020021.34,33005.4659
322776.81,1020021.05,33006.8353
322775.74,1020020.68,33007.3397
322774.74,1020020.31,33007.1927
322773.9,1020019.57,33004.5866
322773.15,1020018.56,26260.092
322772.51,1020017.71,32964.248
322771.89,1020016.73,32962.665
322771.25,1020015.67,33302.1004
322766.42,1020009.21,32970.9948
322766.46,1020009.28,32973.9019
322766.34,1020009.3,32974.105
322765.89,1020008.61,32967.995
322765.33,1020008.16,26892.9588
322764.26,1020007.24,28934.3252
322762.24,1019999.45,28730.5029
322762.16,1019999.51,30602.3574
322762.14,1019999.51,30600.8491
322762.18,1019999.59,26743.3897
322762.15,1019999.61,28705.2154
322762.27,1019999.48,28706.3047
322762.22,1019999.5,28706.1946
322762.2,1019999.51,28705.2819
322762.06,1019999.24,28708.3187
322761.8,1020000.12,28705.2338
322761.13,1020000.37,28704.9741
322760.49,1020000.61,28705.2644
322759.95,1020001.1,30944.0587
322759.33,1020000.79,32894.6692
322758.7,1020001.24,32891.5728
322758.82,1020001.24,32890.708
322758.83,1020001.29,32891.931
322758.85,1020001.25,32891.9818
322758.88,1020001.29,32892.591
322758.51,1020000.93,32890.1384
322757.82,1020001.18,32880.7766
322757.15,1020001.21,32840.7235
322757.31,1020002.01,27937.7873
322757.02,1020002.43,28706.5085
322756.24,1020002.4,29095.3133
322755.84,1020003.42,32715.8293
322755.15,1020003.7,32881.5144
322754.42,1020004.26,32889.512
322753.68,1020004.35,32896.6977
322752.81,1020004.84,32901.584
322752.49,1020005.32,32900.6364
322751.79,1020006.05,32894.8537
322751.42,1020007.01,32891.5314
322751.63,1020008.09,32904.3548
322751.51,1020009.17,32890.0976
322750.8,1020009.97,32939.3155
322749.92,1020010.36,32956.3008
322748.94,1020010.92,32980.4301
322748.49,1020011.19,33000.7269
322747.73,1020011.58,33010.5251
322747.13,1020012.34,32994.9046
322746.71,1020012.96,32967.6521
322745.65,1020013.19,32955.8494
322744.66,1020013.17,32959.4215
322743.83,1020013.52,32966.6092
322743.07,1020013.84,32974.7142
322742.28,1020014.02,32985.8461
322741.24,1020018.11,33048.5432
322740.87,1020018.36,33048.7475
322740.33,1020018.62,33049.305
322739.94,1020018.63,33049.9349
322739.84,1020018.88,33050.3561
322739.54,1020018.71,33051.3793
322739.15,1020018.9,33051.8743
322739.13,1020019.04,33051.6319
322738.46,1020019.05,33051.7269
322739.1,1020019.62,33052.1675
322738.39,1020018.54,33052.3754
322738.14,1020018.75,33052.7611
322738.11,1020018.12,33047.6163
322737.29,1020018.72,33027.2617
322737.11,1020018.65,33051.8292
322735.16,1020017.81,33045.6541
322734.97,1020017.94,33047.7487
322735.08,1020017.86,33048.1078
322735.13,1020018.3,33048.7759
322734.32,1020019,33053.1741
322734,1020019.55,33051.8136
322733.65,1020020.05,33050.4242
322733.27,1020020.39,33048.3506
322732.68,1020020.43,33048.2854
322732.6,1020021.17,33046.6932
322732.07,1020021.78,33042.5377
322731.87,1020022.53,33038.6841
322731.15,1020022.81,33036.2248
322730.38,1020023.23,33033.1495
322729.77,1020024.18,33031.8261
322729.07,1020024.1,33027.1778
322728.41,1020024.62,33026.6629
322727.83,1020025,33023.2219
322727.27,1020025.31,33020.4315
322726.59,1020024.86,33019.6646
322725.57,1020025.05,33018.3129
322724.58,1020024.98,33018.0233
322723.53,1020024.9,33016.4061
322722.83,1020024.64,33015.4036
322722.07,1020024.07,33015.1297
322721.13,1020023.76,33015.2427
322720.43,1020024.26,33016.1961
322719.84,1020024.08,33016.1633
322719.51,1020024.75,33015.6505
322718.78,1020024.57,33015.034
322718.19,1020024.24,33013.8788
322717.58,1020023.8,33013.7949
322712.83,1020020.67,30606.2464
322712.85,1020020.71,30605.5528
322712.89,1020020.75,32651.5906
322712.7,1020020.99,32981.3724
322712.05,1020021.43,33019.5659
322711.63,1020022.35,33018.3805
322711.25,1020023.34,33012.7631
322710.92,1020023.91,33009.8905
322710.29,1020024.5,33009.9032
322709.29,1020024.67,33011.1149
322708.16,1020024.61,33012.3234
322707.08,1020025.03,33013.8851
322706.3,1020025.74,33015.325
322705.43,1020026.34,33016.9715
322704.47,1020026.91,33019.4133
322704.31,1020027.58,33021.0712
322703.48,1020028.09,33023.2544
322703.26,1020028.68,33024.8819
322702.74,1020028.98,33026.5831
322701.98,1020029.41,33028.4147
322701.64,1020030.43,33031.1469
322700.99,1020030.97,33033.6325
322700.46,1020031.94,33034.9464
322699.97,1020032.36,33034.4765
322699.42,1020032.92,33033.0291
322698.84,1020033.47,33033.1727
322698.09,1020034.32,33033.1723
322697.46,1020034.97,33032.0729
322696.96,1020035.6,33033.5107
322696.66,1020035.32,33033.9427
322696.34,1020035.36,33034.1858
322695.5,1020035.4,33036.1202
322694.84,1020035.22,26734.7697
322694.77,1020034.9,30604.898
322694.85,1020035.03,30604.3577
322694.87,1020034.98,30604.6576
322694.88,1020034.96,30604.2306
322694.94,1020034.99,30605.1736
322694.92,1020034.97,30604.4654
322694.92,1020034.97,30607.3668
322694.89,1020034.98,30604.8863
322694.9,1020034.95,30604.8351
322694.9,1020034.95,30604.9471
322694.91,1020034.98,30605.0583
322694.91,1020034.99,30604.3813
322694.89,1020034.95,30992.7995
322694.89,1020034.92,26709.6748
322694.89,1020034.93,28707.8376
322694.9,1020034.9,28708.4767
322694.9,1020034.9,28707.059
322694.91,1020034.9,28710.8709
322694.94,1020034.94,28707.1814
322694.95,1020034.95,28707.8705
322695.03,1020034.89,28707.3526
322694.96,1020034.9,28706.8336
322694.92,1020034.91,28707.9301
322694.87,1020034.87,28707.4211
322694.96,1020034.94,28708.8712
322694.83,1020034.89,28707.2143
322694.91,1020034.83,28707.5222
322694.85,1020034.94,28707.1804
322694.87,1020034.88,28707.3935
322694.86,1020034.91,28707.982
322694.8,1020034.84,28708.1335
322694.8,1020034.82,28707.437
322694.67,1020034.79,28707.0333
322694.49,1020034.81,28707.1906
322694.49,1020034.8,28708.6468
322694.47,1020034.78,28706.9999
322694.51,1020034.79,28706.7316
322694.77,1020034.8,28706.6449
322694.83,1020034.83,28706.9383
322694.81,1020034.79,25826.1288
322694.78,1020034.78,28707.6733
322694.77,1020034.78,28706.7176
322694.76,1020034.78,28706.6224
322694.82,1020034.79,29327.8803
322694.81,1020034.75,30608.1012
322694.81,1020034.75,30604.1945
322694.78,1020034.79,30604.1818
322647,1020019.69,28738.1808
322647,1020019.63,28738.6891
322646.97,1020019.53,28738.9521
322646.95,1020019.67,28738.9687
322646.91,1020019.76,28739.2067
322646.93,1020019.76,28738.8973
322646.96,1020019.76,28739.2539
322646.95,1020019.74,28739.0472
322646.52,1020019.46,28739.3256
322645.72,1020018.83,28739.4167
322644.92,1020018.31,28739.4346
322643.98,1020017.88,28739.3805
322643.23,1020017.11,28739.2251
322642.19,1020016.71,28739.5483
322641.45,1020016.15,28739.4762
322640.47,1020015.32,27310.7133
322639.57,1020014.85,27285.6178
322638.31,1020014.5,32290.6998
322637.22,1020014.27,32993.3439
322636.24,1020013.52,32992.9236
322635.39,1020012.81,32992.5086
322634.64,1020012.04,32992.2888
322633.86,1020012.01,32996.2532
322632.99,1020012.16,33027.6494
322632.11,1020012.9,33027.7742
322631.33,1020013.65,33028.0261
322630.5,1020014.19,33028.0532
322630.01,1020014.82,33028.3963
322628.77,1020014.98,33028.7725
322627.81,1020015.35,33029.1098
322626.63,1020015.83,33029.4417
322625.75,1020016.2,33029.8368
322624.63,1020016.25,33030.0291
322623.47,1020016.34,33029.9065
322622.44,1020016.31,33029.7626
322621.1,1020016.05,33030.1819
322620,1020015.72,33030.4402
322618.71,1020015.93,33030.6574
322617.53,1020015.76,33030.8981
322616.19,1020015.57,33030.7169
322615.17,1020015.41,27196.7778
322614.12,1020015.1,28739.4593
322613.04,1020015.54,28739.5749
322612.1,1020015.35,28739.6931
322610.95,1020015.82,28739.5473
322610,1020016.14,28739.662
322609.44,1020016.09,28739.8979
322608.27,1020016.18,28739.9262
322607.29,1020015.6,28739.7165
322606.25,1020015.04,28740.032
322604.78,1020015.08,28740.1703
322603.69,1020014.7,28739.7079
322602.91,1020014.37,28739.223
322601.83,1020014.29,28739.6005
322600.59,1020014.88,25924.2019
322599.47,1020015.28,28739.6604
322598.27,1020015.75,28740.1493
322597.11,1020015.61,28740.4038
322596,1020015.25,28740.35
322594.62,1020015.01,28740.8135
322593.63,1020015.17,28740.8818
322592.46,1020015.31,28742.5192
322591.34,1020015.75,28740.5703
322590.17,1020016.46,28740.7123
322589.26,1020017.28,28740.8356
322588.19,1020017.92,28740.7417
322586.87,1020018.37,28740.7473
322585.66,1020018.49,28740.6978
322584.55,1020018.9,28740.5904
322583.49,1020019.79,28740.8223
322582.53,1020020.56,26733.5627
322581.3,1020021.2,28740.8534
322580.05,1020021.58,28741.0142
322578.84,1020022.08,28741.6198
322577.45,1020022.74,28741.3342
322576.3,1020023.21,28741.3494
322575,1020023.59,28741.587
322573.73,1020023.96,28741.6273
322572.37,1020024.1,28741.5834
322571.17,1020024.14,28742.2516
322569.85,1020024.02,28741.7562
322568.48,1020023.9,28741.7509
322567.26,1020024,28742.1023
322565.91,1020024.29,28752.1464
322564.71,1020024.59,30638.2354
322563.69,1020025.01,28960.0254
322562.38,1020025.54,31355.8452
322561.04,1020025.59,33040.934
322556.94,1020022.74,28742.0189
322556.63,1020022.48,28742.0905
322556.49,1020021.67,28741.7879
322556.12,1020021.1,28742.7416
